CODIGO_POSTAL;NOMBRE_POBLACION;NOMBRE_MUNICIPIO;NOMBRE_PROVINCIA;NOMBRE_COMUNIDAD;COD_PROVINCIA;COD_MUNICIPIO
16120;VALERA DE ABAJO;VALERAS , LAS;CUENCA;CASTILLA-LA MANCHA;16;903
16121;VALERIA;VALERAS , LAS;CUENCA;CASTILLA-LA MANCHA;16;903
16122;EL CASTELLAR ;FRESNEDA DE ALTAREJOS;CUENCA;CASTILLA-LA MANCHA;16;83
16122;TORTOLA;VALDETÓRTOLA;CUENCA;CASTILLA-LA MANCHA;16;902
16122;VALDEGANGA DE CUENCA;VALDETÓRTOLA;CUENCA;CASTILLA-LA MANCHA;16;902
16122;VALDETORTOLA;VALDETÓRTOLA;CUENCA;CASTILLA-LA MANCHA;16;902
16123;ARCAS;ARCAS;CUENCA;CASTILLA-LA MANCHA;16;905
16123;VILLAR DEL SAZ DE ARCAS;ARCAS;CUENCA;CASTILLA-LA MANCHA;16;905
16130;ALMODOVAR DEL PINAR;ALMODÓVAR DEL PINAR;CUENCA;CASTILLA-LA MANCHA;16;17
16131;CHUMILLAS;CHUMILLAS;CUENCA;CASTILLA-LA MANCHA;16;81
16131;OLMEDA DEL REY;OLMEDA DEL REY;CUENCA;CASTILLA-LA MANCHA;16;141
16131;SOLERA DEL GABALDON;SOLERA DE GABALDÓN;CUENCA;CASTILLA-LA MANCHA;16;199
16140;SALTO DE VILLALBA;VILLALBA DE LA SIERRA;CUENCA;CASTILLA-LA MANCHA;16;245
16140;VILLALBA DE LA SIERRA;VILLALBA DE LA SIERRA;CUENCA;CASTILLA-LA MANCHA;16;245
16141;ARCOS DE LA SIERRA;ARCOS DE LA SIERRA;CUENCA;CASTILLA-LA MANCHA;16;22
16141;CASTILLEJO-SIERRA;CASTILLEJO-SIERRA;CUENCA;CASTILLA-LA MANCHA;16;70
16141;FRESNEDA DE LA SIERRA;FRESNEDA DE LA SIERRA;CUENCA;CASTILLA-LA MANCHA;16;84
16141;PORTILLA;PORTILLA;CUENCA;CASTILLA-LA MANCHA;16;163
16142;LAS MAJADAS ;MAJADAS , LAS;CUENCA;CASTILLA-LA MANCHA;16;121
16143;MARIANA;MARIANA;CUENCA;CASTILLA-LA MANCHA;16;122
16143;COLLADOS;SOTORRIBAS;CUENCA;CASTILLA-LA MANCHA;16;909
16143;SOTORRIBAS;SOTORRIBAS;CUENCA;CASTILLA-LA MANCHA;16;909
16143;SOTOS;SOTORRIBAS;CUENCA;CASTILLA-LA MANCHA;16;909
16144;LA FRONTERA ;FRONTERA , LA;CUENCA;CASTILLA-LA MANCHA;16;85
16144;RIBAGORDA;SOTORRIBAS;CUENCA;CASTILLA-LA MANCHA;16;909
16144;VILLASECA;SOTORRIBAS;CUENCA;CASTILLA-LA MANCHA;16;909
16145;PAJARES;SOTORRIBAS;CUENCA;CASTILLA-LA MANCHA;16;909
16145;RIBATAJADA;SOTORRIBAS;CUENCA;CASTILLA-LA MANCHA;16;909
16145;RIBATAJADILLA;SOTORRIBAS;CUENCA;CASTILLA-LA MANCHA;16;909
16145;TORRECILLA;SOTORRIBAS;CUENCA;CASTILLA-LA MANCHA;16;909
16146;ZARZUELA;ZARZUELA;CUENCA;CASTILLA-LA MANCHA;16;280
16150;TRAGACETE;TRAGACETE;CUENCA;CASTILLA-LA MANCHA;16;215
16150;EL COLLADO ;VEGA DEL CODORNO;CUENCA;CASTILLA-LA MANCHA;16;239
16150;EL MOLINO ;VEGA DEL CODORNO;CUENCA;CASTILLA-LA MANCHA;16;239
16150;EL PERCHEL ;VEGA DEL CODORNO;CUENCA;CASTILLA-LA MANCHA;16;239
16150;EL TIO MIGUELETE ;VEGA DEL CODORNO;CUENCA;CASTILLA-LA MANCHA;16;239
16150;LOS DEMETRIOS ;VEGA DEL CODORNO;CUENCA;CASTILLA-LA MANCHA;16;239
16150;LOS EUSTAQUIOS ;VEGA DEL CODORNO;CUENCA;CASTILLA-LA MANCHA;16;239
16150;LOS PERALES ;VEGA DEL CODORNO;CUENCA;CASTILLA-LA MANCHA;16;239
16150;VEGA DEL CODORNO;VEGA DEL CODORNO;CUENCA;CASTILLA-LA MANCHA;16;239
16151;HUELAMO;HUELAMO;CUENCA;CASTILLA-LA MANCHA;16;107
16151;VALDEMECA;VALDEMECA;CUENCA;CASTILLA-LA MANCHA;16;224
16152;BEAMUD;BEAMUD;CUENCA;CASTILLA-LA MANCHA;16;31
16152;UYA;UÑA;CUENCA;CASTILLA-LA MANCHA;16;219
16160;PALOMARES DEL CAMPO;PALOMARES DEL CAMPO;CUENCA;CASTILLA-LA MANCHA;16;148
16161;TORREJONCILLO DEL REY;TORREJONCILLO DEL REY;CUENCA;CASTILLA-LA MANCHA;16;211
16161;VILLAR DEL AGUILA;TORREJONCILLO DEL REY;CUENCA;CASTILLA-LA MANCHA;16;211
16162;HORCAJADA DE LA TORRE;TORREJONCILLO DEL REY;CUENCA;CASTILLA-LA MANCHA;16;211
16162;NAHARROS;TORREJONCILLO DEL REY;CUENCA;CASTILLA-LA MANCHA;16;211
16162;VILLAR DEL HORNO;TORREJONCILLO DEL REY;CUENCA;CASTILLA-LA MANCHA;16;211
16186;RODIS;CERCEDA;A CORUÑA;GALICIA;15;24
16190;CHILLARON DE CUENCA;CHILLARÓN DE CUENCA;CUENCA;CASTILLA-LA MANCHA;16;23
16190;NAVALON;FUENTENAVA DE JÁBAGA;CUENCA;CASTILLA-LA MANCHA;16;904
16190;SOTOCA;FUENTENAVA DE JÁBAGA;CUENCA;CASTILLA-LA MANCHA;16;904
16190;VILLAR DEL SAZ DE NAVALON;FUENTENAVA DE JÁBAGA;CUENCA;CASTILLA-LA MANCHA;16;904
16191;BASCUÑANA DE SAN PEDRO;BASCUÑANA DE SAN PEDRO;CUENCA;CASTILLA-LA MANCHA;16;30
16191;ARCOS DE LA CANTERA;CHILLARÓN DE CUENCA;CUENCA;CASTILLA-LA MANCHA;16;23
16191;NOHALES;CHILLARÓN DE CUENCA;CUENCA;CASTILLA-LA MANCHA;16;23
16191;TONDOS;CHILLARÓN DE CUENCA;CUENCA;CASTILLA-LA MANCHA;16;23
16191;FUENTENAVA DE JABAGA;FUENTENAVA DE JÁBAGA;CUENCA;CASTILLA-LA MANCHA;16;904
16191;FUENTESCLARAS DEL CHILLARON;FUENTENAVA DE JÁBAGA;CUENCA;CASTILLA-LA MANCHA;16;904
16191;NOHEDA;VILLAR DE DOMINGO GARCIA;CUENCA;CASTILLA-LA MANCHA;16;254
16191;SACEDONCILLO;VILLAR DE DOMINGO GARCIA;CUENCA;CASTILLA-LA MANCHA;16;254
16191;VILLALBILLA;VILLAR DE DOMINGO GARCIA;CUENCA;CASTILLA-LA MANCHA;16;254
16192;BUENACHE DE LA SIERRA;BUENACHE DE LA SIERRA;CUENCA;CASTILLA-LA MANCHA;16;40
16192;VALDECABRAS;CHILLARÓN DE CUENCA;CUENCA;CASTILLA-LA MANCHA;16;23
16192;MOLINOS DE PAPEL;PALOMERA;CUENCA;CASTILLA-LA MANCHA;16;149
16192;PALOMERA;PALOMERA;CUENCA;CASTILLA-LA MANCHA;16;149
16193;LA MELGOSA ;CHILLARÓN DE CUENCA;CUENCA;CASTILLA-LA MANCHA;16;23
16193;MOHORTE;CHILLARÓN DE CUENCA;CUENCA;CASTILLA-LA MANCHA;16;23
16193;FUENTES;FUENTES;CUENCA;CASTILLA-LA MANCHA;16;89
16193;LAS ZOMAS ;FUENTES;CUENCA;CASTILLA-LA MANCHA;16;89
16194;COLLIGA;CHILLARÓN DE CUENCA;CUENCA;CASTILLA-LA MANCHA;16;23
16194;COLLIGUILLA;CHILLARÓN DE CUENCA;CUENCA;CASTILLA-LA MANCHA;16;23
16194;VILLANUEVA DE LOS ESCUDEROS;CHILLARÓN DE CUENCA;CUENCA;CASTILLA-LA MANCHA;16;23
16194;JABAGA;FUENTENAVA DE JÁBAGA;CUENCA;CASTILLA-LA MANCHA;16;904
16195;ABIA DE LA OBISPALIA;ABIA DE LA OBISPALIA;CUENCA;CASTILLA-LA MANCHA;16;1
16195;HUERTA DE LA OBISPALIA;HUERTA DE LA OBISPALIA;CUENCA;CASTILLA-LA MANCHA;16;110
16195;VILLAREJO-SOBREHUERTA;TORREJONCILLO DEL REY;CUENCA;CASTILLA-LA MANCHA;16;211
16195;VILLAREJO SECO;VILLAR DE OLALLA;CUENCA;CASTILLA-LA MANCHA;16;263
16196;POVEDA DE LA OBISPALIA;MOTA DE ALTAREJOS;CUENCA;CASTILLA-LA MANCHA;16;132
16196;BARBALIMPIA;VILLAR DE OLALLA;CUENCA;CASTILLA-LA MANCHA;16;263
16196;VILLAR DE OLALLA;VILLAR DE OLALLA;CUENCA;CASTILLA-LA MANCHA;16;263
16200;MOTILLA DEL PALANCAR;MOTILLA DEL PALANCAR;CUENCA;CASTILLA-LA MANCHA;16;134
16210;CAMPILLO DE ALTOBUEY;CAMPILLO DE ALTOBUEY;CUENCA;CASTILLA-LA MANCHA;16;42
16211;EL PICAZO ;PICAZO , EL;CUENCA;CASTILLA-LA MANCHA;16;158
16212;LOS LLANOS ;POZORRUBIELOS DE LA MANCHA;CUENCA;CASTILLA-LA MANCHA;16;908
16212;POZORRUBIELOS DE LA MANCHA;POZORRUBIELOS DE LA MANCHA;CUENCA;CASTILLA-LA MANCHA;16;908
16212;POZOSECO;POZORRUBIELOS DE LA MANCHA;CUENCA;CASTILLA-LA MANCHA;16;908
16212;RUBIELOS ALTOS;POZORRUBIELOS DE LA MANCHA;CUENCA;CASTILLA-LA MANCHA;16;908
16212;RUBIELOS BAJOS;POZORRUBIELOS DE LA MANCHA;CUENCA;CASTILLA-LA MANCHA;16;908
16214;ALARCON;OLMEDILLA DE ALARCÓN;CUENCA;CASTILLA-LA MANCHA;16;142
16214;CERRO DE TEJERAS;OLMEDILLA DE ALARCÓN;CUENCA;CASTILLA-LA MANCHA;16;142
16214;MONTE DE LAS MOZAS;OLMEDILLA DE ALARCÓN;CUENCA;CASTILLA-LA MANCHA;16;142
16214;GABALDON;SOLERA DE GABALDÓN;CUENCA;CASTILLA-LA MANCHA;16;199
16214;VALHERMOSO DE LA FUENTE;VALHERMOSO DE LA FUENTE;CUENCA;CASTILLA-LA MANCHA;16;231
16214;VALVERDEJO;VALVERDEJO;CUENCA;CASTILLA-LA MANCHA;16;237
16220;QUINTANAR DEL REY;QUINTANAR DEL REY;CUENCA;CASTILLA-LA MANCHA;16;175
16230;VILLANUEVA DE LA JARA;VILLANUEVA DE LA JARA;CUENCA;CASTILLA-LA MANCHA;16;251
16235;INIESTA;GRAJA DE INIESTA;CUENCA;CASTILLA-LA MANCHA;16;96
16236;CASAS DE JUAN FERNANDEZ;GRAJA DE INIESTA;CUENCA;CASTILLA-LA MANCHA;16;96
16236;VILLAGARCIA DEL LLANO;VILLAGARCIA DEL LLANO;CUENCA;CASTILLA-LA MANCHA;16;244
16237;LEDAÑA;LEDAÑA;CUENCA;CASTILLA-LA MANCHA;16;118
16238;CASAS DEL OLMO;VILLAGARCIA DEL LLANO;CUENCA;CASTILLA-LA MANCHA;16;244
16238;CASAS DE SANTA CRUZ;VILLANUEVA DE LA JARA;CUENCA;CASTILLA-LA MANCHA;16;251
16238;RIBERA DE SAN BENITO;VILLANUEVA DE LA JARA;CUENCA;CASTILLA-LA MANCHA;16;251
16239;CASASIMARRO;CASASIMARRO;CUENCA;CASTILLA-LA MANCHA;16;66
16240;EL PERAL ;PERAL , EL;CUENCA;CASTILLA-LA MANCHA;16;155
16250;CASTILLEJO DE INIESTA;CASTILLEJO DE INIESTA;CUENCA;CASTILLA-LA MANCHA;16;68
16251;GRAJA DE INIESTA;GRAJA DE INIESTA;CUENCA;CASTILLA-LA MANCHA;16;96
16260;MINGLANILLA;MINGLANILLA;CUENCA;CASTILLA-LA MANCHA;16;125
16269;LA PESQUERA ;PESQUERA , LA;CUENCA;CASTILLA-LA MANCHA;16;157
16269;PUEBLA DEL SALVADOR;PUEBLA DEL SALVADOR;CUENCA;CASTILLA-LA MANCHA;16;174
16270;VILLALPARDO;VILLALPARDO;CUENCA;CASTILLA-LA MANCHA;16;248
16280;VILLARTA;VILLARTA;CUENCA;CASTILLA-LA MANCHA;16;271
16290;EL HERRUMBLAR ;HERRUMBLAR , EL;CUENCA;CASTILLA-LA MANCHA;16;98
16290;ALCAHOZO;GRAJA DE INIESTA;CUENCA;CASTILLA-LA MANCHA;16;96
16300;CAÑETE;CAÑETE;CUENCA;CASTILLA-LA MANCHA;16;52
16310;CAMPILLOS-PARAVIENTOS;CAMPILLOS-PARAVIENTOS;CUENCA;CASTILLA-LA MANCHA;16;43
16311;FUENTELESPINO DE MOYA;FUENTELESPINO DE MOYA;CUENCA;CASTILLA-LA MANCHA;16;88
16312;GARABALLA;GARABALLA;CUENCA;CASTILLA-LA MANCHA;16;93
16312;HENAREJOS;HENAREJOS;CUENCA;CASTILLA-LA MANCHA;16;97
16313;ALIAGUILLA;ALIAGUILLA;CUENCA;CASTILLA-LA MANCHA;16;14
16315;ALCALA DE LA VEGA;ALCALÁ DE LA VEGA;CUENCA;CASTILLA-LA MANCHA;16;8
16315;EL CUBILLO ;ALCALÁ DE LA VEGA;CUENCA;CASTILLA-LA MANCHA;16;8
16315;BONICHES;SAN MARTIN DE BONICHES;CUENCA;CASTILLA-LA MANCHA;16;192
16316;CAMPILLOS-SIERRA;CAMPILLOS-SIERRA;CUENCA;CASTILLA-LA MANCHA;16;44
16316;HUERTA DEL MARQUESADO;HUERTA DEL MARQUESADO;CUENCA;CASTILLA-LA MANCHA;16;111
16316;LAGUNA DEL MARQUESADO;LAGUNA DEL MARQUESADO;CUENCA;CASTILLA-LA MANCHA;16;115
16317;SALINAS DEL MANZANO;SALINAS DEL MANZANO;CUENCA;CASTILLA-LA MANCHA;16;187
16317;TEJADILLOS;TEJADILLOS;CUENCA;CASTILLA-LA MANCHA;16;205
16317;COLLADOVERDE;ZAFRILLA;CUENCA;CASTILLA-LA MANCHA;16;278
16317;ZAFRILLA;ZAFRILLA;CUENCA;CASTILLA-LA MANCHA;16;278
16318;CASAS NUEVAS;SALVACAÑETE;CUENCA;CASTILLA-LA MANCHA;16;189
16318;HOYA DEL PERAL;SALVACAÑETE;CUENCA;CASTILLA-LA MANCHA;16;189
16318;SALVACAÑETE;SALVACAÑETE;CUENCA;CASTILLA-LA MANCHA;16;189
16320;TALAYUELAS;TALAYUELAS;CUENCA;CASTILLA-LA MANCHA;16;202
16321;CASILLAS DE RANERA;TALAYUELAS;CUENCA;CASTILLA-LA MANCHA;16;202
16330;LANDETE;LANDETE;CUENCA;CASTILLA-LA MANCHA;16;117
16336;HIGUERUELA;SANTA CRUZ DE MOYA;CUENCA;CASTILLA-LA MANCHA;16;194
16336;LA OLMEDA ;SANTA CRUZ DE MOYA;CUENCA;CASTILLA-LA MANCHA;16;194
16336;LAS RINCONADAS ;SANTA CRUZ DE MOYA;CUENCA;CASTILLA-LA MANCHA;16;194
16336;ORCHOVA;SANTA CRUZ DE MOYA;CUENCA;CASTILLA-LA MANCHA;16;194
16336;SANTA CRUZ DE MOYA;SANTA CRUZ DE MOYA;CUENCA;CASTILLA-LA MANCHA;16;194
16337;PEDRO IZQUIERDO;MOYA;CUENCA;CASTILLA-LA MANCHA;16;13
16337;SANTO DOMINGO DE MOYA;MOYA;CUENCA;CASTILLA-LA MANCHA;16;13
16338;ALGARRA;ALGARRA;CUENCA;CASTILLA-LA MANCHA;16;13
16338;CASAS DE GARCIMOLINA;CASAS DE GARCIMOLINA;CUENCA;CASTILLA-LA MANCHA;16;62
16338;EL ARRABAL ;MOYA;CUENCA;CASTILLA-LA MANCHA;16;13
16338;LOS HUERTOS ;MOYA;CUENCA;CASTILLA-LA MANCHA;16;13
16338;MOYA;MOYA;CUENCA;CASTILLA-LA MANCHA;16;13
16339;GRAJA DE CAMPALBO;GRAJA DE CAMPALBO;CUENCA;CASTILLA-LA MANCHA;16;95
16339;MANZANERUELA;LANDETE;CUENCA;CASTILLA-LA MANCHA;16;117
16340;CAÑADA DEL HOYO;CAÑADA DEL HOYO;CUENCA;CASTILLA-LA MANCHA;16;46
16340;LOS OTEROS ;CAÑADA DEL HOYO;CUENCA;CASTILLA-LA MANCHA;16;46
16340;LA CIERVA ;CIERVA , LA;CUENCA;CASTILLA-LA MANCHA;16;74
16340;VALDEMORILLO DE LA SIERRA;VALDEMORILLO DE LA SIERRA;CUENCA;CASTILLA-LA MANCHA;16;225
16343;VALDEMORO-SIERRA;VALDEMORO-SIERRA;CUENCA;CASTILLA-LA MANCHA;16;227
16350;CARBONERAS DE GUADAZAON;CARBONERAS DE GUADAZAÓN;CUENCA;CASTILLA-LA MANCHA;16;55
16360;ARGUISUELAS;ARGUISUELAS;CUENCA;CASTILLA-LA MANCHA;16;24
16360;MONTEAGUDO DE LAS SALINAS;MONTEAGUDO DE LAS SALINAS;CUENCA;CASTILLA-LA MANCHA;16;131
16370;SAN MARTIN DE BONICHES;SAN MARTIN DE BONICHES;CUENCA;CASTILLA-LA MANCHA;16;192
16370;VILLAR DEL HUMO;VILLAR DEL HUMO;CUENCA;CASTILLA-LA MANCHA;16;258
16371;NARBONETA;NARBONETA;CUENCA;CASTILLA-LA MANCHA;16;137
16371;VILLORA;VILLORA;CUENCA;CASTILLA-LA MANCHA;16;274
16372;ENGUIDANOS;ENGUIDANOS;CUENCA;CASTILLA-LA MANCHA;16;82
16372;SALTO;ENGUIDANOS;CUENCA;CASTILLA-LA MANCHA;16;82
16372;HUERCEMES;PARACUELLOS;CUENCA;CASTILLA-LA MANCHA;16;150
16373;CARDENETE;CARDENETE;CUENCA;CASTILLA-LA MANCHA;16;56
16373;PARACUELLOS;PARACUELLOS;CUENCA;CASTILLA-LA MANCHA;16;150
16373;YEMEDA;YEMEDA;CUENCA;CASTILLA-LA MANCHA;16;276
16390;SAN GREGORIO;OZA-CESURAS;A CORUÑA;GALICIA;15;902
16390;PAJARON;PAJARÓN;CUENCA;CASTILLA-LA MANCHA;16;146
16390;PAJARONCILLO;PAJARONCILLO;CUENCA;CASTILLA-LA MANCHA;16;147
16390;REILLO;REILLO;CUENCA;CASTILLA-LA MANCHA;16;177
16391;HUERGUINA;HUERGUINA;CUENCA;CASTILLA-LA MANCHA;16;109
16393;CAYAVEDIJA;MIRA;CUENCA;CASTILLA-LA MANCHA;16;126
16393;LA CAÑADA ;MIRA;CUENCA;CASTILLA-LA MANCHA;16;126
16393;MIRA;MIRA;CUENCA;CASTILLA-LA MANCHA;16;126
16400;TARANCON;TARANCÓN;CUENCA;CASTILLA-LA MANCHA;16;203
16410;HORCAJO DE SANTIAGO;HORCAJO DE SANTIAGO;CUENCA;CASTILLA-LA MANCHA;16;106
16411;FUENTE DE PEDRO NAHARRO;FUENTE DE PEDRO NAHARRO;CUENCA;CASTILLA-LA MANCHA;16;86
16412;EL ACEBRON ;ACEBRON , EL;CUENCA;CASTILLA-LA MANCHA;16;2
16413;TORRUBIA DEL CAMPO;TORRUBIA DEL CAMPO;CUENCA;CASTILLA-LA MANCHA;16;212
16414;POZORRUBIO;POZORRUBIO DE SANTIAGO;CUENCA;CASTILLA-LA MANCHA;16;167
16414;POZORRUBIO DE SANTIAGO;POZORRUBIO DE SANTIAGO;CUENCA;CASTILLA-LA MANCHA;16;167
16414;TORRELENGUA;POZORRUBIO DE SANTIAGO;CUENCA;CASTILLA-LA MANCHA;16;167
16415;VILLAMAYOR DE SANTIAGO;VILLAMAYOR DE SANTIAGO;CUENCA;CASTILLA-LA MANCHA;16;249
16416;HONTANAYA;HONTANAYA;CUENCA;CASTILLA-LA MANCHA;16;103
16417;LOS HINOJOSOS ;HINOJOSOS , LOS;CUENCA;CASTILLA-LA MANCHA;16;100
16420;ALMENDROS;ALMENDROS;CUENCA;CASTILLA-LA MANCHA;16;16
16420;BATAN DE SAN PEDRO;ALMENDROS;CUENCA;CASTILLA-LA MANCHA;16;16
16420;CASAS DE ALONSO;ALMENDROS;CUENCA;CASTILLA-LA MANCHA;16;16
16420;VILLARRUBIO;VILLARRUBIO;CUENCA;CASTILLA-LA MANCHA;16;270
16421;PUEBLA DE ALMENARA;PUEBLA DE ALMENARA;CUENCA;CASTILLA-LA MANCHA;16;172
16422;TRESJUNCOS;TRESJUNCOS;CUENCA;CASTILLA-LA MANCHA;16;216
16423;OSA DE LA VEGA;OSA DE LA VEGA;CUENCA;CASTILLA-LA MANCHA;16;145
16430;SAELICES;SAELICES;CUENCA;CASTILLA-LA MANCHA;16;186
16431;ALMONACID DEL MARQUESADO;ALMONACID DEL MARQUESADO;CUENCA;CASTILLA-LA MANCHA;16;18
16432;VILLAREJO DE FUENTES;VILLAREJO DE FUENTES;CUENCA;CASTILLA-LA MANCHA;16;264
16433;ALCONCHEL DE LA ESTRELLA;ALCONCHEL DE LA ESTRELLA;CUENCA;CASTILLA-LA MANCHA;16;12
16433;CASALONGA;VILLAR DE CAÑAS;CUENCA;CASTILLA-LA MANCHA;16;253
16433;VILLAR DE CAÑAS;VILLAR DE CAÑAS;CUENCA;CASTILLA-LA MANCHA;16;253
16434;MONTALBANEJO;MONTALBANEJO;CUENCA;CASTILLA-LA MANCHA;16;129
16440;MONTALBO;MONTALBO;CUENCA;CASTILLA-LA MANCHA;16;130
16441;EL HITO ;HITO , EL;CUENCA;CASTILLA-LA MANCHA;16;101
16441;VILLAS-VIEJAS;HUETE;CUENCA;CASTILLA-LA MANCHA;16;112
16442;VILLARES DEL SAZ;VILLARES DEL SAZ;CUENCA;CASTILLA-LA MANCHA;16;269
16443;VILLAREJO-PERIESTEBAN;VILLAREJO-PERIESTEBAN;CUENCA;CASTILLA-LA MANCHA;16;266
16443;EL CONGOSTO ;VILLARES DEL SAZ;CUENCA;CASTILLA-LA MANCHA;16;269
16443;ZAFRA DE ZANCARA;ZAFRA DE ZÁNCARA;CUENCA;CASTILLA-LA MANCHA;16;277
16444;CERVERA DEL LLANO;CERVERA DEL LLANO;CUENCA;CASTILLA-LA MANCHA;16;73
16452;VALDECABRILLAS;FUENTENAVA DE JÁBAGA;CUENCA;CASTILLA-LA MANCHA;16;904
16452;ROZALEN DEL MONTE;ROZALEN DEL MONTE;CUENCA;CASTILLA-LA MANCHA;16;181
16452;TRIBALDOS;TRIBALDOS;CUENCA;CASTILLA-LA MANCHA;16;217
16452;UCLES;UCLES;CUENCA;CASTILLA-LA MANCHA;16;218
16460;BARAJAS DE MELO;BARAJAS DE MELO;CUENCA;CASTILLA-LA MANCHA;16;27
16460;VALDERIOS;BARAJAS DE MELO;CUENCA;CASTILLA-LA MANCHA;16;27
16461;LEGANIEL;LEGANIEL;CUENCA;CASTILLA-LA MANCHA;16;119
16463;SACEDA-TRASIERRA;SACEDA-TRASIERRA;CUENCA;CASTILLA-LA MANCHA;16;185
16470;BELINCHON;BELINCHÓN;CUENCA;CASTILLA-LA MANCHA;16;32
16470;ZARZA DE TAJO;ZARZA DE TAJO;CUENCA;CASTILLA-LA MANCHA;16;279
16500;HUETE;HUETE;CUENCA;CASTILLA-LA MANCHA;16;112
16510;GARCINARRO;VALLE DE ALTOMIRA, EL;CUENCA;CASTILLA-LA MANCHA;16;173
16510;MAZARULLEQUE;VALLE DE ALTOMIRA, EL;CUENCA;CASTILLA-LA MANCHA;16;173
16510;PUEBLA DE DON FRANCISCO;VALLE DE ALTOMIRA, EL;CUENCA;CASTILLA-LA MANCHA;16;173
16512;BUENDIA;BUENDIA;CUENCA;CASTILLA-LA MANCHA;16;41
16512;PANTANO DE BUENDIA;BUENDIA;CUENCA;CASTILLA-LA MANCHA;16;41
16512;SOL-MARINA "SANTA CRUZ";BUENDIA;CUENCA;CASTILLA-LA MANCHA;16;41
16512;JABALERA;VALLE DE ALTOMIRA, EL;CUENCA;CASTILLA-LA MANCHA;16;173
16520;MONCALVILLO DEL HUETE;HUETE;CUENCA;CASTILLA-LA MANCHA;16;112
16521;VALDEMORO DEL REY;HUETE;CUENCA;CASTILLA-LA MANCHA;16;112
16522;PORTALRUBIO DE GUADAMAJUD;PORTALRUBIO DE GUADAMEJUD;CUENCA;CASTILLA-LA MANCHA;16;162
16522;TINAJAS;TINAJAS;CUENCA;CASTILLA-LA MANCHA;16;206
16532;GASCUEÑA;GASCUEÑA;CUENCA;CASTILLA-LA MANCHA;16;94
16532;SACEDA DEL RIO;HUETE;CUENCA;CASTILLA-LA MANCHA;16;112
16532;LA PERALEJA ;PERALEJA , LA;CUENCA;CASTILLA-LA MANCHA;16;156
16532;VILLANUEVA DE GUADAMAJUD;VILLANUEVA DE GUADAMEJUD;CUENCA;CASTILLA-LA MANCHA;16;250
16535;VILLALBA DEL REY;VILLALBA DEL REY;CUENCA;CASTILLA-LA MANCHA;16;246
16537;ALCOHUJATE;ALCOHUJATE;CUENCA;CASTILLA-LA MANCHA;16;11
16537;CAÑAVERUELAS;CAÑAVERUELAS;CUENCA;CASTILLA-LA MANCHA;16;51
16538;RIBERA DE SAN HERMENEGILDO;VILLANUEVA DE LA JARA;CUENCA;CASTILLA-LA MANCHA;16;251
16540;BONILLA;HUETE;CUENCA;CASTILLA-LA MANCHA;16;112
16540;CARACENA DEL VALLE;HUETE;CUENCA;CASTILLA-LA MANCHA;16;112
16540;CARACENILLA;HUETE;CUENCA;CASTILLA-LA MANCHA;16;112
16540;VERDELPINO DE HUETE;HUETE;CUENCA;CASTILLA-LA MANCHA;16;112
16541;CASTILLEJO DEL ROMERAL;HUETE;CUENCA;CASTILLA-LA MANCHA;16;112
16541;LOS VALDECOLMENAS ;VALDECOLMENAS , LOS;CUENCA;CASTILLA-LA MANCHA;16;906
16541;VALDECOLMENAS DE ABAJO ;VALDECOLMENAS , LOS;CUENCA;CASTILLA-LA MANCHA;16;906
16541;VALDECOLMENAS DE ARRIBA;VALDECOLMENAS , LOS;CUENCA;CASTILLA-LA MANCHA;16;906
16541;VILLAREJO DE LA PEÑUELA;VILLAREJO DE LA PEÑUELA;CUENCA;CASTILLA-LA MANCHA;16;265
16542;PINEDA DE CIGÜELA;PINEDA DE GIGÜELA;CUENCA;CASTILLA-LA MANCHA;16;160
16542;PINEDA DE GIGÜELA;PINEDA DE GIGÜELA;CUENCA;CASTILLA-LA MANCHA;16;160
16542;CUEVAS DE VELASCO;VILLAR Y VELASCO;CUENCA;CASTILLA-LA MANCHA;16;910
16542;VILLAR DEL MAESTRE;VILLAR Y VELASCO;CUENCA;CASTILLA-LA MANCHA;16;910
16542;VILLAR Y VELASCO;VILLAR Y VELASCO;CUENCA;CASTILLA-LA MANCHA;16;910
16543;VELLISCA;VELLISCA;CUENCA;CASTILLA-LA MANCHA;16;240
16550;CAMPOS DEL PARAISO;CAMPOS DEL PARAISO;CUENCA;CASTILLA-LA MANCHA;16;901
16550;OLMEDILLA DEL CAMPO;CAMPOS DEL PARAISO;CUENCA;CASTILLA-LA MANCHA;16;901
16550;VALPARAISO DE ARRIBA;CAMPOS DEL PARAISO;CUENCA;CASTILLA-LA MANCHA;16;901
16550;LA LANGA ;HUETE;CUENCA;CASTILLA-LA MANCHA;16;112
16600;CASAS DE LAS MONJAS;SAN CLEMENTE;CUENCA;CASTILLA-LA MANCHA;16;190
16600;SAN CLEMENTE;SAN CLEMENTE;CUENCA;CASTILLA-LA MANCHA;16;190
16600;SANTIAGO DE LA TORRE;SAN CLEMENTE;CUENCA;CASTILLA-LA MANCHA;16;190
16610;CASAS DE FERNANDO ALONSO;CASAS DE FERNANDO ALONSO;CUENCA;CASTILLA-LA MANCHA;16;61
16611;CASAS DE HARO;CASAS DE HARO;CUENCA;CASTILLA-LA MANCHA;16;64
16612;CASAS DE LOS PINOS;CASAS DE LOS PINOS;CUENCA;CASTILLA-LA MANCHA;16;65
